Month,customerId,totalAmountIn,totalAmountOut,balance
5,1154317883249774592,3421.5799560546875,3841.6099700927734,-420.03001403808594
5,1155347204285940992,1585.800048828125,4994.589996337891,-3408.7899475097656
5,1155891618158058240,5210.919998168945,11834.360000610352,-6623.440002441406
5,1155902399253715456,4927.699954986572,4107.129913330078,820.5700416564941
5,1158348079226878976,4447.97998046875,7427.619934082031,-2979.6399536132812
5,1158427329243108608,2675.439910888672,2470.2000274658203,205.23988342285156
5,1160177185857945344,1874.6799621582031,0,1874.6799621582031
5,1161267004061139968,2504.8099822998047,10593.190002441406,-8088.380020141602
5,1162694630012726272,2262.549976348877,12464.130185127258,-10201.580208778381
5,1163525930003532288,3252.0600509643555,8263.7900390625,-5011.7299880981445
5,1164331346132899072,7332.3599853515625,0,7332.3599853515625
5,1166118063886037504,9329.190124511719,7571.8699951171875,1757.3201293945312
5,1169013681258665216,6183.5699462890625,2986.849998474121,3196.7199478149414
5,1170357469239538688,6675.280090332031,7828.899932861328,-1153.6198425292969
5,1170916095589730304,7493.260009765625,4036.9400539398193,3456.3199558258057
5,1172007183215834880,7440.439849853516,7153.589935302734,286.84991455078125
5,1173338209699255040,1018.4400024414062,0,1018.4400024414062
5,1174039454041104128,457.5,210.08999633789062,247.41000366210938
5,1174134067033384960,8933.219985961914,9926.219898223877,-992.9999122619629
5,1174140318575516928,0,3251.9200439453125,-3251.9200439453125
5,1175166198828973056,3695.0499572753906,6232.179916381836,-2537.1299591064453
5,1175581579661666048,6560.3298988342285,4313.799980163574,2246.5299186706543
5,1176574167504550400,828.469970703125,1881.6900024414062,-1053.2200317382812
5,1177039599103596032,5115.509948730469,4300.070068359375,815.4398803710938
5,1177587019075326464,438.1000061035156,760.2899780273438,-322.1899719238281
5,1178458347464608000,1710.3200073242188,8775.119903564453,-7064.799896240234
5,1179589557434401024,0,2127.6799926757812,-2127.6799926757812
5,1180320027368102144,2851.439971923828,496.28001403808594,2355.159957885742
5,1180344925129591296,8462.92984008789,3173.780029296875,5289.149810791016
5,1180969300615998976,9637.019859313965,10289.87994813919,-652.8600888252258
5,1181219585057871104,9305.06997680664,6228.079905986786,3076.9900708198547
5,1182670605979015936,1763.31005859375,0,1763.31005859375
5,1183402132108796160,4237.150054931641,8384.560043334961,-4147.40998840332
5,1183729767891981824,3622.2300415039062,1849.1500244140625,1773.0800170898438
5,1184547525476461568,425.0199890136719,4429.02001953125,-4004.000030517578
5,1187774463191335680,4905.570037841797,4498.529981613159,407.0400562286377
5,1188265776025585408,6491.89990234375,4273.170013427734,2218.7298889160156
5,1188998938314566656,3010.250030517578,1239.5599975585938,1770.6900329589844
5,1189969902415672832,11838.750030517578,9430.53002166748,2408.2200088500977
5,1191709797047497216,4543.369934082031,4477.559997558594,65.8099365234375
5,1198003701498824960,8762.359985351562,12523.629959106445,-3761.269973754883
5,1198820350997276416,3869.2900390625,2275.5899658203125,1593.7000732421875
5,1201544428587569152,4875.389923095703,3863.91996717453,1011.4699559211731
5,1203937163128724736,4393.179931640625,1540.8900146484375,2852.2899169921875
5,1204135118119454976,10531.459976196289,11365.320022583008,-833.8600463867188
5,1205860485140479232,2756.510009765625,3058.969970703125,-302.4599609375
5,1205925636404293120,4539.489990234375,2871.5700073242188,1667.9199829101562
5,1207204157017023744,9422.640022277832,7361.900146484375,2060.739875793457
5,1207803674983056384,1843.1800537109375,0,1843.1800537109375
5,1209392885772998656,4956.1700439453125,247.3000030517578,4708.870040893555
5,1209559145911416832,2193.0799865722656,3296.8100242614746,-1103.730037689209
5,1209987430331655424,9882.790040016174,2735.450002670288,7147.340037345886
5,1210535511763364352,0,2382.999969482422,-2382.999969482422
5,1213192423532871424,1143.5999660491943,1326.3800048828125,-182.78003883361816
5,1213329720277121024,1193.3499755859375,3718.72998046875,-2525.3800048828125
5,1213813423569047808,6152.64990234375,4423.2099609375,1729.43994140625
5,1216542939507159040,7144.250045776367,3501.959945678711,3642.2901000976562
5,1216683068612762880,5615.970024108887,7521.070007324219,-1905.099983215332
5,1218206481171818496,2169.2699584960938,3070.7999877929688,-901.530029296875
5,1218529644516585984,4557.639862060547,6088.869931459427,-1531.23006939888
5,1219528873831002368,6583.370018005371,5124.370037078857,1458.9999809265137
5,1220541895743706368,2014.710048675537,1269.2100219726562,745.5000267028809
5,1220925599525895936,4151.550045013428,5674.319969177246,-1522.7699241638184
5,1221632733323561216,7989.210021972656,5017.479919433594,2971.7301025390625
5,1222640000117397760,12055.530057907104,11794.620056152344,260.91000175476074
5,1223097360129852672,7846.420104980469,12849.399948120117,-5002.979843139648
5,1224334799391299072,0,2397.9100341796875,-2397.9100341796875
5,1226597022990513152,4854.159896850586,10973.019897460938,-6118.860000610352
5,1227067189991417088,4997.370025634766,5190.0999755859375,-192.72994995117188
5,1227319575105408000,0,2246.280029296875,-2246.280029296875
5,1230262529675627264,7362.670051574707,9445.329940795898,-2082.6598892211914
5,1231228634937431552,4934.309967041016,8837.25,-3902.9400329589844
5,1233414388628103424,5783.920051574707,8693.020111083984,-2909.1000595092773
5,1233595507355351808,5692.869934082031,8890.409942626953,-3197.540008544922
5,1235924216981771264,6365.209901332855,3761.3699645996094,2603.839936733246
5,1236413407943212032,2900.2500047683716,6736.570068359375,-3836.3200635910034
5,1236464494654407936,0,2101.170036315918,-2101.170036315918
5,1237606891127801344,9899.990005493164,12022.219955444336,-2122.229949951172
5,1237824280782540544,10177.100036621094,1317.9599609375,8859.140075683594
5,1238615059874921472,0,213.8699951171875,-213.8699951171875
5,1240166173925697024,3340.820022583008,6288.340026855469,-2947.520004272461
5,1240656177594157056,4225.6199951171875,2971.6000366210938,1254.0199584960938
5,1240661204865041664,8839.080078125,6168.0700607299805,2671.0100173950195
5,1241136747163229696,3132.260009765625,9785.169982910156,-6652.909973144531
5,1242095874852189440,7769.940103530884,7152.02001953125,617.9200839996338
5,1242530815409004288,8957.030151367188,3467.7300300598145,5489.300121307373
5,1243724997832273152,2740.520004272461,11231.719940185547,-8491.199935913086
5,1244236598307015680,10474.18994140625,9769.58984375,704.60009765625
5,1245237601652614656,4671.820068359375,10132.240146636963,-5460.420078277588
5,1245333134417866752,3221.8199462890625,1839.3399658203125,1382.47998046875
5,1248674658475773184,9684.140014648438,11572.700073242188,-1888.56005859375
5,1248697999714272768,3157.22998046875,0,3157.22998046875
5,1250672504242804992,5824.869934082031,2675.4100646972656,3149.4598693847656
5,1252108683383541504,3322.9599609375,572.7899932861328,2750.169967651367
5,1255847454925701376,591.2100219726562,4092.8999938964844,-3501.689971923828
5,1256764455685643008,4839.119934082031,4749.070049285889,90.04988479614258
5,1257313356367791616,10091.200019836426,4487.019989013672,5604.180030822754
5,1259623559833926912,8145.079849243164,6459.47998046875,1685.599868774414
5,1259953088455395584,4757.0999755859375,3815.2899780273438,941.8099975585938
5,1264253849761465600,15582.119995117188,8336.83984375,7245.2801513671875
5,1264671175431617792,5939.079971313477,6194.670116424561,-255.59014511108398
5,1265529604665721600,2627.5699920654297,4674.429908752441,-2046.8599166870117
5,1266161647271370240,4579.060089111328,2630.6499938964844,1948.4100952148438
5,1272037821595618560,5724.920028686523,8105.549987792969,-2380.6299591064453
5,1273054342105951744,12138.339965820312,7742.810150146484,4395.529815673828
5,1273870789698957568,6404.2799553871155,3694.0500411987305,2710.229914188385
5,1276932645470592512,6891.760009765625,4841.459976196289,2050.300033569336
5,1277826504719841280,3573.9299850463867,2817.4399700164795,756.4900150299072
5,1278120423300077312,888.2200012207031,6740.7401123046875,-5852.520111083984
5,1278331171653223680,580.3800048828125,0,580.3800048828125
5,1278716456360025344,9089.140098571777,6885.6199951171875,2203.52010345459
5,1278746111846309376,10462.150177001953,2078.3699951171875,8383.780181884766
5,1279618576749183232,8300.640033721924,9300.639907836914,-999.9998741149902
5,1280647738305789952,9247.189933776855,12108.739822387695,-2861.54988861084
5,1280691304324556800,1793.2599639892578,1215.5400390625,577.7199249267578
5,1283296511492951296,6017.6600341796875,4840.8800003528595,1176.780033826828
5,1283937560370455296,9958.230117797852,16609.190063476562,-6650.959945678711
5,1284129327781891840,13063.840042114258,12665.699951171875,398.1400909423828
5,1284495732682297344,470.43000411987305,3850.800018310547,-3380.370014190674
5,1286372035401095424,4062.8900451660156,1641.7799377441406,2421.110107421875
5,1287408164399857408,6830.129974365234,6877.470001220703,-47.34002685546875
5,1287526223175785984,15013.55990600586,11393.829961776733,3619.729944229126
5,1287943661537976832,12854.850021362305,13652.980041503906,-798.1300201416016
5,1289616846505281536,4602.6199951171875,11550.860046386719,-6948.240051269531
5,1289634411045684992,2426.070068359375,4344.240051269531,-1918.1699829101562
5,1289931199248242176,7144.789962768555,107.9800033569336,7036.809959411621
5,1291240410067349760,7316.259876251221,4726.649963378906,2589.6099128723145
5,1292414788508850432,1415.9000244140625,2397.490020751953,-981.5899963378906
5,1293664747564272640,2749.6400146484375,1364.5499877929688,1385.0900268554688
5,1294468661528536832,3208.9199829101562,2892.3299255371094,316.5900573730469
5,1295930795329880064,1011.7700042724609,12034.470031738281,-11022.70002746582
5,1296262580866322176,0,1795.9000244140625,-1795.9000244140625
5,1296770645227613952,3470.0399780273438,5377.6201171875,-1907.5801391601562
5,1297013776231723520,3049.7699584960938,3172.329963684082,-122.56000518798828
5,1297787879339609344,2184.6500244140625,2445.7799682617188,-261.12994384765625
5,1298706214770133248,4613.2900314331055,6220.68994140625,-1607.3999099731445
5,1298827852864876800,7802.159881591797,4386.919982910156,3415.2398986816406
5,1300802996658972160,4232.9700927734375,3906.4600830078125,326.510009765625
5,1300964827413548032,1943.1500244140625,1044.2900390625,898.8599853515625
5,1301583699580788480,4908.760032653809,4504.519981384277,404.24005126953125
5,1301651775035405568,7213.940002441406,8822.109912872314,-1608.1699104309082
5,1301949488422545920,2967.8199462890625,647.0900268554688,2320.7299194335938
5,1302780479129809920,6641.080078125,5908.910064697266,732.1700134277344
5,1304569444980003840,4828.589996337891,4754.159927368164,74.43006896972656
5,1304865341428464384,7139.429931640625,4805.409912109375,2334.02001953125
5,1305025778454811648,4487.539947509766,4077.4600219726562,410.0799255371094
5,1308112371360320000,10059.43994140625,7252.75993347168,2806.6800079345703
5,1308631020777024000,6776.509963989258,1564.3600158691406,5212.149948120117
5,1309386627815867392,0,1157.5700073242188,-1157.5700073242188
5,1309390497266651904,7416.949920654297,4433.160049438477,2983.7898712158203
5,1311767422780575744,16790.900024414062,15630.489818572998,1160.4102058410645
5,1314458742725283328,0,4455.110019683838,-4455.110019683838
5,1314982203439169792,5874.590072631836,4645.3399658203125,1229.2501068115234
5,1315077053455610880,3376.5400390625,3491.7000122070312,-115.15997314453125
5,1315686364912300032,1547.56005859375,0,1547.56005859375
5,1317683657641938688,8446.230052947998,5133.93994140625,3312.290111541748
5,1318480667793596928,3520.5699462890625,0,3520.5699462890625
5,1318950298392640000,3391.1299743652344,9111.559936523438,-5720.429962158203
5,1320665534264284928,1727.8799896240234,4579.350006103516,-2851.470016479492
5,1321226388173963008,5321.469970703125,9052.150085449219,-3730.6801147460938
5,1322428270530575616,5685.220031738281,2415.6900024414062,3269.530029296875
5,1324238625581812224,2323.030044555664,8954.689865112305,-6631.659820556641
5,1324498790710702080,4518.080017089844,3346.81005859375,1171.2699584960938
5,1324770976598455040,10833.109985351562,5374.619903564453,5458.490081787109
5,1325163245421292544,11801.379943847656,9774.970001220703,2026.4099426269531
5,1325723065660853760,5913.5198974609375,9962.260025024414,-4048.7401275634766
5,1325728627865238784,5197.149991512299,5121.919921875,75.23006963729858
5,1326559374057281536,7228.1999435424805,14467.230178833008,-7239.030235290527
5,1327165711291191552,7212.15998840332,8481.359922409058,-1269.1999340057373
5,1327220898639356928,1355.4100341796875,871.1400146484375,484.27001953125
5,1328947609135739392,0,3066.550048828125,-3066.550048828125
5,1331031226826633472,751.52001953125,1985.300048828125,-1233.780029296875
6,989016891117836160,1067.43994140625,5838.250076293945,-4770.810134887695
6,989037937908387200,569.8800048828125,2656.66996383667,-2086.7899589538574
6,989910497646473856,8548.839965820312,8343.899963378906,204.94000244140625
6,990464740786221952,10591.769958496094,5568.080001831055,5023.689956665039
6,990887758142298624,4005.270050048828,3759.6900634765625,245.57998657226562
6,991830668534482944,6452.249917984009,8034.84001159668,-1582.590093612671
6,992182652369441664,7558.8599853515625,8699.660034179688,-1140.800048828125
6,992969043262867712,3563.0900497436523,7552.130056381226,-3989.0400066375732
6,995535290873746944,6875.020050048828,8667.310047149658,-1792.28999710083
6,995570859485153024,12328.730041503906,5691.900020599365,6636.830020904541
6,996733811711149952,6959.660026550293,8451.499900817871,-1491.8398742675781
6,997524541544397440,7642.730041503906,6102.77001953125,1539.9600219726562
6,998007178023954048,7577.990051269531,4709.24006652832,2868.749984741211
6,998055869398411776,1054.8300170898438,3186.3499755859375,-2131.5199584960938
6,999473500890923264,5226.250030517578,6194.779983520508,-968.5299530029297
6,999665966613201664,856.1900024414062,6507.909912109375,-5651.719909667969
6,1000290235096183296,3450.050079345703,5050.909973144531,-1600.8598937988281
6,1000855189122411904,4620.549957275391,4166.510101318359,454.03985595703125
6,1002541949489199616,3802.6099548339844,3823.969940185547,-21.3599853515625
6,1003125176055923584,7022.760055541992,2199.7100105285645,4823.050045013428
6,1003152828562598784,1352.239990234375,338.6499938964844,1013.5899963378906
6,1006590640661861376,8747.789916992188,5026.070018768311,3721.719898223877
6,1007337712946283904,1733.6000061035156,0,1733.6000061035156
6,1007965200035406464,99.67000007629395,5312.059989929199,-5212.389989852905
6,1008729319093104896,6831.570022583008,14496.650001525879,-7665.079978942871
6,1008961121153513600,6375.240089416504,7495.520050048828,-1120.2799606323242
6,1008967842412360192,2210.6499633789062,510.98000049591064,1699.6699628829956
6,1009632545673625856,0,743.0799732208252,-743.0799732208252
6,1010872156508840704,2548.910020828247,10178.18002319336,-7629.270002365112
6,1011160898606957568,6537.829879760742,9932.339965820312,-3394.5100860595703
6,1011357683810695680,1542.5799560546875,0,1542.5799560546875
6,1012283334662530048,418.8599853515625,2642.8200073242188,-2223.9600219726562
6,1012570483135300352,8027.940032958984,8459.210052490234,-431.27001953125
6,1013196197632467456,3996.9800415039062,2399.2600860595703,1597.719955444336
6,1013389393104490112,5705.259948730469,4468.110107421875,1237.1498413085938
6,1014239596200920576,8847.809967041016,4587.819969177246,4259.9899978637695
6,1014598007438019968,7980.809906005859,9572.840026855469,-1592.0301208496094
6,1015507611992880128,3137.259958267212,8238.080078125,-5100.820119857788
6,1017521557490935808,874.2999725341797,0,874.2999725341797
6,1018231835103580032,3217.9000244140625,2035.290033340454,1182.6099910736084
6,1018514716421721728,616.8200073242188,2046.719970703125,-1429.8999633789062
6,1019659619402700800,1033.529972076416,3701.8900146484375,-2668.3600425720215
6,1020076591995717632,0,290.07000732421875,-290.07000732421875
6,1020518801756015616,2713.510009765625,4725.789993286133,-2012.2799835205078
6,1020853339563249792,5374.349967956543,5826.859954833984,-452.5099868774414
6,1021662845525875328,3590.1900024414062,5931.899963378906,-2341.7099609375
6,1022092517329489152,1190.43994140625,9332.580013275146,-8142.1400718688965
6,1022375469851499648,0,707.7100219726562,-707.7100219726562
6,1023310473231744384,1454.0400390625,5249.3599853515625,-3795.3199462890625
6,1024156587859092736,4658.230094909668,11626.399961471558,-6968.16986656189
6,1024285819131159808,12784.219970703125,4691.669937133789,8092.550033569336
6,1024979532639203968,0,2934.9900512695312,-2934.9900512695312
6,1025299757209957120,15088.489828109741,8637.289978027344,6451.1998500823975
6,1025388246425068288,0,2230.7000732421875,-2230.7000732421875
6,1028324443237072768,982.47998046875,1563.8599853515625,-581.3800048828125
6,1028792905519552896,7639.3199462890625,9327.63994026184,-1688.3199939727783
6,1028953101699406720,250.47999572753906,0,250.47999572753906
6,1029071548375770880,7342.490173339844,2150.3499755859375,5192.140197753906
6,1029376896445499520,2871.0499877929688,5697.230041503906,-2826.1800537109375
6,1029928304889421184,790.4500122070312,2849.1500244140625,-2058.7000122070312
6,1030079835458426368,6069.289886474609,4220.520050048828,1848.7698364257812
6,1030197292297954560,4012.9299926757812,2501.3199729919434,1511.610019683838
6,1030333791505802240,3888.2200622558594,2981.2299880981445,906.9900741577148
6,1030999482720687488,3994.929977416992,4627.3600730896,-632.4300956726074
6,1032044120387499648,1351.989990234375,9391.070068359375,-8039.080078125
6,1032683696143739008,5264.199951171875,10024.200141906738,-4760.000190734863
6,1033561648662147840,3037.289993286133,9962.359824217856,-6925.069830931723
6,1036715312480982656,2844.9901123046875,0,2844.9901123046875
6,1036989248561702528,3629.069999694824,7871.700057983398,-4242.630058288574
6,1039071217314384896,530.2100219726562,1965.6800155639648,-1435.4699935913086
6,1039629633846469760,5903.420019626617,3590.72998046875,2312.6900391578674
6,1039785559924091648,6012.72998046875,2120.47998046875,3892.25
6,1043434633430811776,3544.820037841797,0,3544.820037841797
6,1043484640533846144,1265.4300537109375,980.0700073242188,285.36004638671875
6,1044493177651617152,5855.9400634765625,2080.879987716675,3775.0600757598877
6,1044548681034908288,2004.5499410629272,3496.8799591064453,-1492.330018043518
6,1045329817314185728,0,4557.409973144531,-4557.409973144531
6,1045580489724519936,4194.100006103516,7777.849914550781,-3583.7499084472656
6,1046056701896349952,6406.419982910156,1288.4600219726562,5117.9599609375
6,1048063833627080320,6006.999908447266,5961.320014953613,45.679893493652344
6,1050879190704952448,5306.199951171875,7392.74981880188,-2086.549867630005
6,1052625547118277504,2318.7999877929688,0,2318.7999877929688
6,1052772200110005632,8063.7099609375,13166.219909667969,-5102.509948730469
6,1052978206342856832,3398.649948120117,4157.480007171631,-758.8300590515137
6,1054920509521954944,3907.6500244140625,3708.8199768066406,198.83004760742188
6,1055220304702096384,1409.9599609375,4431.540054321289,-3021.580093383789
6,1056051189384474112,1339.6300048828125,0,1339.6300048828125
6,1056399464032584064,11619.890075683594,7687.709930419922,3932.180145263672
6,1059463608605747072,5269.350036621094,5263.22998046875,6.12005615234375
6,1059925729751695872,13326.04988861084,2597.9299926757812,10728.119895935059
6,1060248647126724224,2796.3799896240234,7437.949951171875,-4641.569961547852
6,1060557112290460160,9739.060150146484,3892.090087890625,5846.970062255859
6,1061102328497048960,3618.490020751953,1694.8699951171875,1923.6200256347656
6,1063299976369439744,1681.5899658203125,1601.2500305175781,80.33993530273438
6,1065398356131439104,8324.660095214844,10673.510025024414,-2348.8499298095703
6,1066712733152516352,10082.190017700195,11081.559967041016,-999.3699493408203
6,1069677695144444800,202.89999389648438,3664.1399993896484,-3461.240005493164
6,1071840577508150272,12163.669975280762,7646.889953613281,4516.7800216674805
6,1072439049830697088,7786.02001953125,12496.370079040527,-4710.350059509277
6,1072988799783632256,8501.150131225586,3215.340012550354,5285.810118675232
6,1073513183794533248,3768.7399978637695,4563.4799880981445,-794.739990234375
6,1075178511472533248,5815.660110473633,814.1600189208984,5001.500091552734
6,1077132803886158848,1507.8499755859375,0,1507.8499755859375
6,1079003521109865856,12796.429927825928,10323.029998779297,2473.399929046631
6,1079760827568157568,1744.9599609375,1716.22998046875,28.72998046875
6,1079779518130491392,673.8300170898438,0,673.8300170898438
6,1079831779104471936,2075.270050048828,1215.0899658203125,860.1800842285156
6,1080277991137404672,7301.270050048828,3825.2999877929688,3475.9700622558594
6,1081221828537510784,6126.5999755859375,13586.759979248047,-7460.160003662109
6,1082451982698848768,5491.239959716797,5873.419967651367,-382.1800079345703
6,1082647288946345600,6554.2301025390625,1861.3799896240234,4692.850112915039
6,1083210006327031680,0,710.8099975585938,-710.8099975585938
6,1086581553772277120,4412.110004425049,7007.350046157837,-2595.240041732788
6,1087230561537924736,3443.330032348633,0,3443.330032348633
6,1088929360670755840,6094.0799560546875,2946.8500061035156,3147.229949951172
6,1089024167061778560,5758.970016479492,5879.300048828125,-120.33003234863281
6,1089227004296626432,3260.570098876953,2973.0299224853516,287.54017639160156
6,1090136100579576576,9207.499969482422,5095.119979858398,4112.379989624023
6,1090342628060971776,7449.589984178543,8938.68000793457,-1489.0900237560272
6,1090369020058933248,4738.229919433594,7902.009979248047,-3163.780059814453
6,1090512961789703168,13726.789981842041,20311.770141601562,-6584.9801597595215
6,1091094061677617664,2094.8099975585938,2254.47998046875,-159.66998291015625
6,1091910550398509824,8074.449951171875,11112.94009399414,-3038.4901428222656
6,1092379273601829888,12777.109954833984,2858.259979248047,9918.849975585938
6,1093802188864238336,7960.85009765625,5473.019973754883,2487.830123901367
6,1093940910332510464,5184.490036010742,1662.8900146484375,3521.6000213623047
6,1094740003318756992,5681.370063781738,9235.61996459961,-3554.249900817871
6,1095067889733022464,4020.500068664551,4842.649978637695,-822.1499099731445
6,1098206081837607808,5054.379962921143,2443.6000213623047,2610.779941558838
6,1098412360443852416,1323.6300506591797,125.16000366210938,1198.4700469970703
6,1098852697946475648,0,1730.5999908447266,-1730.5999908447266
6,1099516752962446720,6054.729888916016,4638.819976806641,1415.909912109375
6,1100996152559414400,7966.840026855469,9402.869956970215,-1436.029930114746
6,1101660447671148032,3139.1299743652344,5413.84992980957,-2274.719955444336
6,1101668491060764416,2255.9600219726562,5429.029968261719,-3173.0699462890625
6,1103375557269487104,5117.690002441406,12080.979888916016,-6963.289886474609
6,1103449641449870336,7499.299911499023,3606.9198989868164,3892.380012512207
6,1103610251045590912,6653.990020751953,2771.699951171875,3882.290069580078
6,1104057140642917632,6563.41996383667,6393.300018310547,170.11994552612305
6,1104450074210408960,6611.709991455078,8000.119874954224,-1388.4098834991455
6,1107118953923058816,10991.210144042969,12853.580078125,-1862.3699340820312
6,1107673665910618240,7871.7900390625,6065.320007324219,1806.4700317382812
6,1107882816458690048,15141.90003824234,8536.389999389648,6605.510038852692
6,1107943313307613824,11510.849990844727,6514.989990234375,4995.860000610352
6,1108199943611985664,481.1499938964844,0,481.1499938964844
6,1108551031719228928,3050.2099609375,0,3050.2099609375
6,1108787374246765824,2944.4700622558594,2331.0999755859375,613.3700866699219
6,1110021403832915840,13011.760040283203,6948.960021972656,6062.800018310547
6,1110991455768143616,2401.469997406006,4059.269889831543,-1657.799892425537
6,1111402881261579264,1830.5,2811.239978790283,-980.7399787902832
6,1111764072098001152,5001.580108642578,3327.980049133301,1673.6000595092773
6,1112787259007638144,1541.3200073242188,3329.280029296875,-1787.9600219726562
6,1113280095947894656,6159.71989440918,2275.2899780273438,3884.429916381836
6,1113899774725081856,2035.2799682617188,0,2035.2799682617188
6,1115475360411256832,13179.969848632812,14105.789897918701,-925.8200492858887
6,1119416887832235648,5851.410003662109,5085.6300048828125,765.7799987792969
6,1119589770797382400,10956.719993591309,2387.6900329589844,8569.029960632324
6,1119922590033317120,5184.879997253418,5750.399932861328,-565.5199356079102
6,1120163179682095488,498.4700012207031,1846.6600341796875,-1348.1900329589844
6,1121110983633532416,6714.849853515625,8446.84983921051,-1731.9999856948853
6,1121278552556904704,637.5499877929688,5391.5100173950195,-4753.960029602051
6,1124445618012240384,3457.14990234375,1687.7699890136719,1769.3799133300781
6,1124790576644526592,0,2890.6000061035156,-2890.6000061035156
6,1126440037354841088,9505.289947509766,6086.589981079102,3418.699966430664
6,1129130026716054528,3561.5100421905518,0,3561.5100421905518
6,1129236337726692096,2731.5999603271484,2147.220018863678,584.3799414634705
6,1130487392389828352,2666.8599853515625,4820.759948730469,-2153.8999633789062
6,1130726999515033984,9005.269958496094,5011.579986572266,3993.689971923828
6,1131003481920834304,13207.440120697021,10535.210010528564,2672.230110168457
6,1131297860179965184,14625.580047607422,7451.010040283203,7174.570007324219
6,1132813730167935360,2117.989974975586,1875.43994140625,242.55003356933594
6,1133403582555534080,0,1318.660011291504,-1318.660011291504
6,1134911899246080256,7391.920013427734,9279.130004882812,-1887.2099914550781
6,1136725401452194560,1798.8199768066406,4931.549945831299,-3132.729969024658
6,1137273321135202048,3108.949951171875,115.02999877929688,2993.919952392578
6,1138894713289172864,1762.5599670410156,113.98999786376953,1648.569969177246
6,1139751502433628672,4834.260025024414,4571.219970703125,263.04005432128906
6,1139955992730540160,7176.720062255859,3084.0399780273438,4092.6800842285156
6,1140251259535447424,6086.879943847656,7028.339996337891,-941.4600524902344
6,1140754345605339392,2634.9500122070312,9924.999969482422,-7290.049957275391
6,1141922579407178240,1794.1500244140625,263.2599983215332,1530.8900260925293
6,1144380835761910400,1851.1199951171875,1609.2099990844727,241.90999603271484
6,1144615594758486144,2841.8699340820312,1970.4000244140625,871.4699096679688
6,1145573472141013760,7322.9801025390625,8819.409912109375,-1496.4298095703125
6,1145925729560250112,8551.57999420166,4794.139953613281,3757.440040588379
6,1146357961185598080,734.52001953125,3025.429931640625,-2290.909912109375
6,1147218546690549760,2268.0299682617188,8793.110038757324,-6525.0800704956055
6,1147631895015027584,8341.560012817383,4041.479995727539,4300.080017089844
6,1147948936493031936,258.4200134277344,0,258.4200134277344
6,1148356372404857216,1116.8100242614746,4740.839935302734,-3624.0299110412598
6,1151472497608583168,1388.219970703125,3684.7600708007812,-2296.5401000976562
6,1151773628449998592,6375.239974975586,3681.029998779297,2694.209976196289
6,1153007294051444480,1989.589988708496,3224.6700134277344,-1235.0800247192383
6,1153038391485982976,10118.459851026535,10430.139907836914,-311.680056810379
6,1154317883249774592,11631.460062265396,3553.0699729919434,8078.390089273453
6,1155347204285940992,3543.9000091552734,0,3543.9000091552734
6,1155891618158058240,3828.3000869750977,5152.159942626953,-1323.8598556518555
6,1155902399253715456,6546.260025024414,5105.659992694855,1440.6000323295593
6,1158348079226878976,4024.530029296875,5928.9200439453125,-1904.3900146484375
6,1158427329243108608,2660.8499755859375,8805.559982299805,-6144.710006713867
6,1160177185857945344,0,457.92999267578125,-457.92999267578125
6,1161267004061139968,7984.7698974609375,7516.000114440918,468.76978302001953
6,1162694630012726272,10225.620025634766,4581.420013427734,5644.200012207031
6,1163525930003532288,4166.27001953125,6631.620071411133,-2465.350051879883
6,1164331346132899072,1189.4300537109375,41.54999923706055,1147.880054473877
6,1166118063886037504,7258.299934387207,7339.819931030273,-81.5199966430664
6,1169013681258665216,8017.9899559021,4649.130058288574,3368.8598976135254
6,1170357469239538688,6309.929870605469,3925.3999938964844,2384.5298767089844
6,1170916095589730304,6121.369915008545,5075.579925537109,1045.7899894714355
6,1172007183215834880,14005.77993774414,6148.739990234375,7857.039947509766
6,1173338209699255040,243.3300018310547,2295.679931640625,-2052.3499298095703
6,1174039454041104128,846.2000122070312,1798.43994140625,-952.2399291992188
6,1174134067033384960,3139.150047302246,5875.619996339083,-2736.4699490368366
6,1174140318575516928,915.4000244140625,0,915.4000244140625
6,1175166198828973056,8378.790100097656,6020.600036621094,2358.1900634765625
6,1175581579661666048,14984.89013671875,8621.960159301758,6362.929977416992
6,1176574167504550400,1095.25,121.76000213623047,973.4899978637695
6,1177039599103596032,2002.4700317382812,4704.5599365234375,-2702.0899047851562
6,1177587019075326464,648.02001953125,0,648.02001953125
6,1178458347464608000,2624.4700317382812,5142.929992675781,-2518.4599609375
6,1179589557434401024,1399.93994140625,1090.3800048828125,309.5599365234375
6,1180320027368102144,2581.6700439453125,3648.1399536132812,-1066.4699096679688
6,1180344925129591296,9769.900009155273,4008.249969482422,5761.650039672852
6,1180969300615998976,6868.969783782959,7704.690127551556,-835.7203437685966
6,1181219585057871104,7307.989929199219,5301.110046386719,2006.8798828125
6,1182670605979015936,0,2463.3900146484375,-2463.3900146484375
6,1183402132108796160,4423.6500244140625,1750.6100311279297,2673.039993286133
6,1183729767891981824,8308.690002441406,4659.999938964844,3648.6900634765625
6,1184547525476461568,1670.7699279785156,5591.920028686523,-3921.150100708008
6,1187774463191335680,6214.760047912598,6376.81005859375,-162.05001068115234
6,1188265776025585408,4119.0400390625,5009.52001953125,-890.47998046875
6,1188655082044818944,2156.4400634765625,0,2156.4400634765625
6,1188998938314566656,859.47998046875,1636.739990234375,-777.260009765625
